bolge,bolge_adi,bina_serial,tellcordia_id,location_id,ad,site_adi,blok_adi,kapi_no,mahalle,cadde,sokak,ilce,il,obek,lat,lon,kat,toplam_hp,res_hp,aktif_res,firsat,penetrasyon,ofis_km
6,Osmangazi · Hamitler – Yunuseli,BN0001203910,16164754673,O52821464,ESER APT NO 373,,,371A,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.276622149641405,29.10632640531816,7,10,10,2,8,0.2,14.397204430140375
6,Osmangazi · Hamitler – Yunuseli,BN0001202251,16164737905,O52745439,FATİH NO28,,,28,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27836142056888,29.105951679224432,5,16,16,0,16,0.0,14.452670095466727
6,Osmangazi · Hamitler – Yunuseli,BN0001199467,16003721902,O52650413,FERA 3,,,31,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27667128756037,29.10501736975232,4,6,6,0,6,0.0,14.299270745197768
6,Osmangazi · Hamitler – Yunuseli,BN0001197546,16164730608,O52505859,GÖKTEPE,,,33,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28006817079272,29.105500981977585,5,9,9,0,9,0.0,14.50315634072402
6,Osmangazi · Hamitler – Yunuseli,BN0001197527,16164730598,O52505839,GÜLER BAŞAR,,,86,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.276176736925,29.10111857844416,13,20,20,1,19,0.05,13.977387604058531
6,Osmangazi · Hamitler – Yunuseli,BN0001197509,16164730522,O52505820,GÜLMEZ EVLERİ,GÜLMEZ EVLERİ,,18,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27872286745936,29.10450075906484,8,8,8,1,7,0.125,14.360109675502532
6,Osmangazi · Hamitler – Yunuseli,BN0001197564,16164731335,O52505878,GÜMÜŞ,,,15,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27890805907552,29.102552342648504,6,8,8,0,8,0.0,14.221601772952209
6,Osmangazi · Hamitler – Yunuseli,BN0001197565,16164731336,O52505879,GÜMÜŞ NO17,,,17,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2790336390186,29.102678405926483,7,8,8,0,8,0.0,14.237460489842078
6,Osmangazi · Hamitler – Yunuseli,BN0001197514,16164731118,O52505825,GÜN,,,25,Demirtaş Barbaros,473. Sk.,473. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27904451452813,29.10432110386812,9,9,9,0,9,0.0,14.362477044107386
6,Osmangazi · Hamitler – Yunuseli,BN0001197519,16164730590,O52505830,HAKÇIOĞLU NO2,,,2A,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28005429234253,29.10742818005442,10,13,11,2,9,0.1818181818181818,14.648559451833922
6,Osmangazi · Hamitler – Yunuseli,BN0001202248,16164737957,O52745436,HAKÇIOĞLU NO21,,,21,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278095449789255,29.105380869428476,5,8,8,0,8,0.0,14.3961434214908
6,Osmangazi · Hamitler – Yunuseli,BN0001197512,16164731117,O52505823,HAN KARDEŞLER,,,114,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27851205105795,29.103499886257666,9,9,9,0,9,0.0,14.27363311017307
6,Osmangazi · Hamitler – Yunuseli,BN0001197540,16164731329,O52505852,HUZUR ,,,124,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27901246373806,29.10395276189281,7,8,8,0,8,0.0,14.33294121121376
6,Osmangazi · Hamitler – Yunuseli,BN0001197508,16164730521,O52505819,HÜR EVLERİ,,,19,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27883353839855,29.104135044749583,8,8,8,0,8,0.0,14.337844062090554
6,Osmangazi · Hamitler – Yunuseli,BN0001202277,16164748545,O52745466,HÜREVLER NO17,,,17,Demirtaş Barbaros,473. Sk.,473. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278751664598126,29.105470439027098,8,8,8,0,8,0.0,14.435235034981757
6,Osmangazi · Hamitler – Yunuseli,BN0001203909,16164755093,O52821463,KALA APT,,,375,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27671893635117,29.10638027956403,9,9,9,0,9,0.0,14.40595554929926
6,Osmangazi · Hamitler – Yunuseli,BN0001197504,16003721937,O52505815,KARADAYI,,,11,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27614892911904,29.10049376451718,6,12,12,0,12,0.0,13.928379682661244
6,Osmangazi · Hamitler – Yunuseli,BN0001202249,16164737887,O52745437,KARADENİZ NO9,,,9,Demirtaş Barbaros,473. Sk.,473. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2785355,29.10613385,7,9,9,1,8,0.1111111111111111,14.475085034078106
6,Osmangazi · Hamitler – Yunuseli,BN0001197501,16003721893,O52505812,KARAHAN,,,1,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27814911386477,29.101411370337537,5,8,8,0,8,0.0,14.097102816393498
6,Osmangazi · Hamitler – Yunuseli,BN0001197530,16164730600,O52505842,KARLIDAĞ,,,9,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27850184824796,29.10209465654648,6,8,8,0,8,0.0,14.16654910890847
6,Osmangazi · Hamitler – Yunuseli,BN0001197547,16164731345,O52505860,KAYA,,,35,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28018729970994,29.10560652407557,7,7,7,1,6,0.1428571428571428,14.517137353103228
6,Osmangazi · Hamitler – Yunuseli,BN0001197575,16164731181,O52505890,KAYAR,,,55,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27877326116951,29.103253034975403,5,8,8,0,8,0.0,14.267931493519942
6,Osmangazi · Hamitler – Yunuseli,BN0001199517,16164739652,O52650473,KILIÇ,,,23A,Demirtaş Barbaros,473. Sk.,473. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278866623577024,29.1049457563358,10,14,12,2,10,0.1666666666666666,14.4010454229115
6,Osmangazi · Hamitler – Yunuseli,BN0001202253,16164737904,O52745441,KUZEY NO30,,,30,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27856510892638,29.10600703098949,6,10,10,1,9,0.1,14.466880184281775
6,Osmangazi · Hamitler – Yunuseli,BN0001199479,16164738002,O52650425,LİVA,,,138/1,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28039000759477,29.105401298523542,6,8,8,0,8,0.0,14.511831761470347
6,Osmangazi · Hamitler – Yunuseli,BN0001203889,16164737878,O52821438,M.ERTE APT,,,399,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2780321979968,29.106947469222487,8,11,11,2,9,0.1818181818181818,14.512584198022443
6,Osmangazi · Hamitler – Yunuseli,BN0001197517,16164731138,O52505828,MEHMET SAYIM 1,,,409A,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.279452764531165,29.107279527086877,12,19,13,0,13,0.0,14.607442725516888
6,Osmangazi · Hamitler – Yunuseli,BN0001202241,16164737956,O52745429,MEHTAP,,,18,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.277783703698894,29.10557968125205,8,8,6,1,5,0.1666666666666666,14.396080522962864
6,Osmangazi · Hamitler – Yunuseli,BN0001197928,16003721880,O52516171,MENEKŞE,,,4,Demirtaş Barbaros,456. Sk.,456. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27759097544534,29.10278209768717,5,8,8,0,8,0.0,14.173466995979425
6,Osmangazi · Hamitler – Yunuseli,BN0001202247,16164737882,O52745435,MERDİM İNŞAAT NO38,,,38,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27837962683461,29.10676799246325,6,17,17,2,15,0.1176470588235294,14.515792401514608
6,Osmangazi · Hamitler – Yunuseli,BN0001197502,16003721931,O52505813,METE,,,4,Demirtaş Barbaros,467. Sk.,467. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278280869508144,29.101540892824648,5,8,8,0,8,0.0,14.11351678857648
6,Osmangazi · Hamitler – Yunuseli,BN0001199476,16164737936,O52650422,NALLAR,,,11,Demirtaş Barbaros,468. Sk.,468. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27751174829296,29.105452352517432,6,9,9,0,9,0.0,14.373135949045809
6,Osmangazi · Hamitler – Yunuseli,BN0001202242,16164737955,O52745430,NEHİR NO23,,,23,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27825285,29.10545945,7,15,15,1,14,0.0666666666666666,14.409845247337929
6,Osmangazi · Hamitler – Yunuseli,BN0001203908,16164755092,O52821462,NO 1 APT,,,385/1,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.277144926183375,29.1065509333207,9,10,10,0,10,0.0,14.439431342224122
6,Osmangazi · Hamitler – Yunuseli,BN0001203890,16164737976,O52821441,NO 381 APT,,,383,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2770238,29.1065,3,7,6,0,6,0.0,14.429719035082956
6,Osmangazi · Hamitler – Yunuseli,BN0001202268,16164749735,O52745456,NO13,,,13,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27730510557161,29.105771794015137,4,6,5,1,4,0.2,14.387535292665428
6,Osmangazi · Hamitler – Yunuseli,BN0001199507,16164739356,O52650458,NO14,,,17,Demirtaş Barbaros,468. Sk.,468. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27775605701823,29.10485153037491,4,7,6,0,6,0.0,14.339189302423195
6,Osmangazi · Hamitler – Yunuseli,BN0001197544,16164730606,O52505856,NO18,,,18,Demirtaş Barbaros,474. Sk.,474. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27977261379998,29.1060874838944,6,10,8,0,8,0.0,14.53279385329001
6,Osmangazi · Hamitler – Yunuseli,BN0001202239,16164737908,O52745427,NO21,,,21,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2778025100807,29.106013134012176,6,9,9,1,8,0.1111111111111111,14.43008068200728
6,Osmangazi · Hamitler – Yunuseli,BN0001199478,16164737946,O52650424,NO22,NO22,,22,Demirtaş Barbaros,468. Sk.,468. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27812945,29.1045238,6,8,8,0,8,0.0,14.332534901387785
6,Osmangazi · Hamitler – Yunuseli,BN0001197556,16164731332,O52505869,NO28,,,28,Demirtaş Barbaros,467. Sk.,467. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28024184083515,29.1038314330694,7,7,7,0,7,0.0,14.38571994579385
6,Osmangazi · Hamitler – Yunuseli,BN0001199480,16164737948,O52650428,NO28,,,28,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27850820538241,29.105231260693564,8,8,8,0,8,0.0,14.405028778669218
6,Osmangazi · Hamitler – Yunuseli,BN0001197499,16003721887,O52505808,NO41,,,41,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2780471962422,29.10253653420413,6,8,7,0,7,0.0,14.177381117015656
6,Osmangazi · Hamitler – Yunuseli,BN0001202231,16003721898,O52745419,NİL,,,39,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27633476849477,29.10575826567159,6,11,11,0,11,0.0,14.339929992246306
6,Osmangazi · Hamitler – Yunuseli,BN0001202234,16164737952,O52745422,OCAK NO27,,,27,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27848908632818,29.105581138440225,7,8,8,0,8,0.0,14.430716062714792
6,Osmangazi · Hamitler – Yunuseli,BN0001197516,16164730503,O52505827,PAÇALAR,,,14,Demirtaş Barbaros,467. Sk.,467. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278860429175005,29.10215724810749,9,9,9,2,7,0.2222222222222222,14.189299284471216
6,Osmangazi · Hamitler – Yunuseli,BN0001197531,16164731147,O52505843,PAÇALAR 1,,,7,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27840126255778,29.10197947946517,8,9,9,0,9,0.0,14.152782627492892
6,Osmangazi · Hamitler – Yunuseli,BN0001197569,16164731339,O52505883,PAÇALAR NO8,,,10,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27836734373748,29.10237959278396,9,9,9,0,9,0.0,14.18141898263618
6,Osmangazi · Hamitler – Yunuseli,BN0001203906,16164754639,O52821460,POLAT İNŞ. APT,,,403,Demirtaş Barbaros,Demirtaş Yolu Cd.,Demirtaş Yolu Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2782115006512,29.107059544538327,8,9,8,0,8,0.0,14.529850926630273
6,Osmangazi · Hamitler – Yunuseli,BN0001202276,16164748544,O52745465,SEVGİ,,,32,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27800193447285,29.106569510975127,9,9,9,0,9,0.0,14.482251917334567
6,Osmangazi · Hamitler – Yunuseli,BN0001202254,16164737906,O52745442,SEVKAROĞLU NO26,,,26,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27819986285702,29.105875586693784,5,10,10,0,10,0.0,14.438961393375342
6,Osmangazi · Hamitler – Yunuseli,BN0001199475,16164737933,O52650421,SIRADERE ,,,13,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27753765357862,29.105091843936044,5,8,8,1,7,0.125,14.346871109842978
6,Osmangazi · Hamitler – Yunuseli,BN0001197497,16003721883,O52505806,TAM,,,3,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27803209986219,29.10161544637069,2,9,9,0,9,0.0,14.106726667922729
6,Osmangazi · Hamitler – Yunuseli,BN0001197573,16164731342,O52505887,UMUT,,,37,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27783656371882,29.10236237242298,7,8,8,0,8,0.0,14.15369818637154
6,Osmangazi · Hamitler – Yunuseli,BN0001202240,16164737884,O52745428,UMUT NO27,,,27,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278262922912674,29.10626830530698,6,19,17,1,16,0.0588235294117647,14.471986023450397
6,Osmangazi · Hamitler – Yunuseli,BN0001197548,16164730609,O52505861,VEYSEL DEMİR 1,,,29A,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.279887898772046,29.10549794071143,7,10,7,1,6,0.1428571428571428,14.493874556029688
6,Osmangazi · Hamitler – Yunuseli,BN0001197559,16164731174,O52505872,YAKUP  EVLERİ ,,,12,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278418570790336,29.10423188142351,9,9,9,0,9,0.0,14.32459889226777
6,Osmangazi · Hamitler – Yunuseli,BN0001202261,16164749731,O52745449,YAKUP EVLERİ  NO3,,,3,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27675137966117,29.10555445854297,8,9,9,1,8,0.1111111111111111,14.34423716206676
6,Osmangazi · Hamitler – Yunuseli,BN0001199909,16164739781,O52664504,YAKUP EVLERİ 1,,,4,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27715950128917,29.10451184672196,16,16,13,1,12,0.0769230769230769,14.284209327691585
6,Osmangazi · Hamitler – Yunuseli,BN0001199466,16003721899,O52650412,YAKUP EVLERİ 2,,,1A,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.276910397037575,29.104666758883024,4,8,7,0,7,0.0,14.283978104119646
6,Osmangazi · Hamitler – Yunuseli,BN0001197562,16164731176,O52505876,YAKUP EVLERİ NO23,,,23B,Demirtaş Barbaros,473. Sk.,473. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27895417820848,29.104684733674173,8,9,7,0,7,0.0,14.385571781648308
6,Osmangazi · Hamitler – Yunuseli,BN0001202252,16164737907,O52745440,YAKUP EVLERİ NO24,,,24,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27810170000001,29.10582585,8,10,10,1,9,0.1,14.43037071919747
6,Osmangazi · Hamitler – Yunuseli,BN0001197560,16164731175,O52505873,YAKUP EVLERİ NO4,,,13,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27853795000001,29.10387305,9,9,9,0,9,0.0,14.303254073559136
6,Osmangazi · Hamitler – Yunuseli,BN0001197574,16164731180,O52505889,YAĞIZ ALİ,,,43,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27814433243256,29.10264946531435,7,7,6,1,5,0.1666666666666666,14.190783689231155
6,Osmangazi · Hamitler – Yunuseli,BN0001202260,16164749054,O52745448,gül,,,1,Demirtaş Barbaros,472. Sk.,472. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27655777254487,29.10545507004684,11,11,11,1,10,0.0909090909090909,14.32734202732484
6,Osmangazi · Hamitler – Yunuseli,BN0001197505,16164730518,O52505816,no11,,,11/1,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2784494877457,29.103809747101607,8,8,8,0,8,0.0,14.29405457439436
6,Osmangazi · Hamitler – Yunuseli,BN0001197515,16164731101,O52505826,ÇELİK,,,16,Demirtaş Barbaros,467. Sk.,467. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2790117445175,29.102327227920465,9,9,9,0,9,0.0,14.209783204751355
6,Osmangazi · Hamitler – Yunuseli,BN0001197557,16164731173,O52505870,ÖZDEMİR,,,38,Demirtaş Barbaros,474. Sk.,474. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28021077143243,29.104010937431006,12,12,12,0,12,0.0,14.397694623783869
6,Osmangazi · Hamitler – Yunuseli,BN0001197523,16164731145,O52505834,ÖZER TÜFEK,,,11,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27995341493002,29.106618648241817,7,9,9,0,9,0.0,14.582105745516635
6,Osmangazi · Hamitler – Yunuseli,BN0001197513,16164731100,O52505824,ÖZTÜRK,,,20,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.278813098714174,29.104562984414684,8,8,8,0,8,0.0,14.369315491307848
6,Osmangazi · Hamitler – Yunuseli,BN0001197543,16164731344,O52505855,ÖZTÜRK,,,4,Demirtaş Barbaros,474. Sk.,474. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27956333980989,29.10703782461173,8,20,20,0,20,0.0,14.594537750272922
6,Osmangazi · Hamitler – Yunuseli,BN0001197570,16164731179,O52505884,ÖZTÜRK NO6,,,6,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27820676536624,29.102243461977643,8,8,8,0,8,0.0,14.163079486435954
6,Osmangazi · Hamitler – Yunuseli,BN0001197572,16164731341,O52505886,ÖZTÜRK NO9,,,9,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2778847008732,29.1022191351904,9,9,9,0,9,0.0,14.145206206866096
6,Osmangazi · Hamitler – Yunuseli,BN0001197521,16164730593,O52505832,ÖZTÜRK İNŞ.,,,9,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2799490800619,29.106792484308336,10,11,11,1,10,0.0909090909090909,14.595076958945407
6,Osmangazi · Hamitler – Yunuseli,BN0001197503,16003721934,O52505814,ÜNLÜ,,,102,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.277681485835565,29.10264341618057,6,9,9,0,9,0.0,14.167385176306492
6,Osmangazi · Hamitler – Yunuseli,BN0001202243,16164737999,O52745431,İSMAİL ŞENER NO22,,,22,Demirtaş Barbaros,471. Sk.,471. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27800377295163,29.105761597198715,6,8,8,0,8,0.0,14.420688667541272
6,Osmangazi · Hamitler – Yunuseli,BN0001202258,16164749729,O52745446,ŞENOCAK,,,33,Demirtaş Barbaros,Timurtaş Sk.,Timurtaş Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.276669837810005,29.10516427776453,8,8,8,0,8,0.0,14.31044693280896
6,Osmangazi · Hamitler – Yunuseli,BN0001189826,16164710936,O51968298,,ŞEHRİ BAHÇE EVLERİ,C,4,Demirtaş Barbaros,Nilüfer Aralığı Sk.,Nilüfer Aralığı Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27411348209824,29.080708881247418,8,8,8,0,8,0.0,12.332451844501032
6,Osmangazi · Hamitler – Yunuseli,BN0001197506,16164730519,O52505817,,HAKÇIOĞLU,A,9,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2783495566765,29.10375794627237,8,8,7,0,7,0.0,14.285163272329594
6,Osmangazi · Hamitler – Yunuseli,BN0001197507,16164730520,O52505818,,HAKÇIOĞLU ,B,28,Demirtaş Barbaros,468. Sk.,468. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27839431235223,29.103643869186836,8,8,7,1,6,0.1428571428571428,14.278716547993875
6,Osmangazi · Hamitler – Yunuseli,BN0001197511,16164731074,O52505822,,DOĞA EVLERİ,A,8,Demirtaş Barbaros,469. Sk.,469. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27808691233577,29.103917635193792,12,12,12,0,12,0.0,14.284314406665436
6,Osmangazi · Hamitler – Yunuseli,BN0001197524,16164730596,O52505836,,ASLI EVLERİ,1.,15,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27995117209272,29.106302775754752,11,11,11,0,11,0.0,14.558039139528804
6,Osmangazi · Hamitler – Yunuseli,BN0001197525,16164731146,O52505837,,ASLI EVLERİ,2.,13,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28006725,29.106347750000005,10,10,10,3,7,0.3,14.56725418364273
6,Osmangazi · Hamitler – Yunuseli,BN0001197532,16164731148,O52505844,,PAÇALAR 2,2,5,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.27828595109186,29.10186494962844,9,9,9,0,9,0.0,14.13833058638893
6,Osmangazi · Hamitler – Yunuseli,BN0001197533,16164730507,O52505845,,SEVGİ 41,B,48/1,Demirtaş Barbaros,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Şehit Uzman Çavuş Turgut Kurtçu Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28041306047346,29.106180710669346,9,9,9,0,9,0.0,14.571956914749263
6,Osmangazi · Hamitler – Yunuseli,BN0001197534,16164731149,O52505846,,SEVGİ 41,A,16,Demirtaş Barbaros,476. Sk.,476. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2803178559231,29.106127608152377,9,9,9,0,9,0.0,14.563148667251518
6,Osmangazi · Hamitler – Yunuseli,BN0001197537,16164730603,O52505849,,ELİT YAŞAM EVLERİ BARBAROS,B,2,Demirtaş Barbaros,466. Sk.,466. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.277997521910784,29.101925218698703,8,8,8,1,7,0.125,14.128503753881464
6,Osmangazi · Hamitler – Yunuseli,BN0001197549,16164731346,O52505862,,LÜTFÜOĞLU,A,81/1,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.28068557404767,29.105085234961507,20,20,17,0,17,0.0,14.502921498047376
6,Osmangazi · Hamitler – Yunuseli,BN0001197550,16164731347,O52505863,,LÜTFÜOĞLU,B,81,Demirtaş Barbaros,Demirtaş Barbaros Cd.,Demirtaş Barbaros Cd.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2807728853466,29.1051460631966,19,20,17,0,17,0.0,14.51195013912828
6,Osmangazi · Hamitler – Yunuseli,BN0001197553,16164730611,O52505866,,ÖZTÜRK,D,34,Demirtaş Barbaros,474. Sk.,474. Sk.,Osmangazi,Bursa,BRS_DEMIRTAS_2026,40.2801500177312,29.104371410088977,12,12,12,0,12,0.0,14.42184577984281
