bina_serial,tellcordia_id,location_id,onemap_objectid,eslesme,ad,site_adi,blok_adi,kapi_no,bina_turu,mahalle,cadde,sokak,ilce,il,obek,site_grup,lat,lon,konum_kaynagi,taban_alani_m2,kat,kat_kaynagi,konut_sayisi,isyeri_sayisi,toplam_hp,soho_hp,res_hp,aktif_toplam,aktif_res,aktif_soho,aktif_toptan,aktif_esnaf,aktif_diger,firsat,bina,penetrasyon,kurulum_son_ay,churn_son_ay,tv,tv_yan_oda,protokol_segment,toplu_satis,altyapi,teknoloji,evrak_tipi,sales_ready,satisa_hazir_yil,uavt_bina_kodu,ofis_km
BN-00018039-69,16014710465,O3209098,41061.0,Tellcordia ID,BAŞARAN APT.,,,1,Tekil Konut,Hüdavendigar,Hak Sk.,Hak Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,B:BN-00018039-69,40.19578557326151,29.008907457501575,OneMap bina poligonu merkezi,341.2397502234031,5,OneMap,10.0,0.0,10,0,10,6,6,0,0,0,0,4,1,0.6,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-03-05,2014.0,2970161.0,5.439555644315394
BN-00018039-7,16014700813,O3106660,944925.0,Tellcordia ID,SANER 7 APT.,,,16,Tekil Konut,Dikkaldırım,Dikkaldırım Cd.,Dikkaldırım Cd.,Osmangazi,Bursa,BRS-CEKIRGE,B:BN-00018039-7,40.20429696791836,29.018253988450763,OneMap bina poligonu merkezi,254.5396056113838,5,OneMap,5.0,0.0,5,0,5,4,4,0,0,0,0,1,1,0.8,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2014-01-27,2014.0,16369384.0,5.7839510680515005
BN-00018039-73,16014710388,O3209102,40968.0,Tellcordia ID,AKARSU APT.,,,2-4,Tekil Konut,Hüdavendigar,7. Papatya Sk.,7. Papatya Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,B:BN-00018039-73,40.19731027946366,29.01264657868737,OneMap bina poligonu merkezi,359.7117579185157,7,OneMap,17.0,0.0,17,2,15,7,7,0,0,0,0,8,1,0.4666666666666667,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2014-02-22,2014.0,20142579.0,5.638370127568761
BN-00018039-74,16014700551,O3209103,314040.0,Tellcordia ID,ÖZAKÇAY APT.,,,2/1,Tekil Konut,Çekirge,2. Güllü Sk.,2. Güllü Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,B:BN-00018039-74,40.202311294085426,29.016221939593585,OneMap bina poligonu merkezi,290.20458129742013,5,OneMap,11.0,0.0,11,0,11,3,3,0,0,0,0,8,1,0.2727272727272727,0,0,2,1,BİREYSEL,,GPON,GPON,BF,2014-02-22,2014.0,20137294.0,5.693446409553696
BN-00018039-75,16014700559,O3286931,314047.0,Tellcordia ID,SELİN APT.,,,25,Tekil Konut,Kükürtlü,Emir Abdulkadir Cd.,Emir Abdulkadir Cd.,Osmangazi,Bursa,BRS-CEKIRGE,B:BN-00018039-75,40.202503336726444,29.031124622297884,OneMap bina poligonu merkezi,306.93210400806373,6,OneMap,12.0,1.0,12,2,10,3,2,0,1,0,0,8,1,0.2,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-03-21,2014.0,20140225.0,6.887378799256082
BN-00018039-77,16014701215,O3612592,336288.0,Tellcordia ID,YETİMLER APT.,,,2/1,Tekil Konut,Kükürtlü,2.çiftlik Sk.,2.çiftlik Sk.,Osmangazi,Bursa,BRS-CEKIRGE,B:BN-00018039-77,40.20832977933189,29.02140766749887,OneMap bina poligonu merkezi,281.9746136082786,5,OneMap,12.0,0.0,12,1,11,4,4,0,0,0,0,7,1,0.36363636363636365,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2014-06-20,2014.0,20137585.0,5.923059310827164
BN-00018039-78,16014700096,O3624079,314288.0,Tellcordia ID,DİLEK APT. B BLOK,,,91,Tekil Konut,Çekirge,Çekirge Cd.,Çekirge Cd.,Osmangazi,Bursa,BRS-CEKIRGE,B:BN-00018039-78,40.19772482024338,29.036738965436886,OneMap bina poligonu merkezi,383.8372654266956,7,OneMap,15.0,2.0,15,2,13,4,4,0,0,0,0,9,1,0.3076923076923077,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-06-20,2014.0,2933043.0,7.505583942439318
BN-00018039-8,16014700478,O3106661,313976.0,Tellcordia ID,TAN APT.,,,28,Tekil Konut,Çekirge,Bağlan Cd.,Bağlan Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,B:BN-00018039-8,40.201787109322865,29.01645717494873,OneMap bina poligonu merkezi,213.2381141725112,4,OneMap,12.0,0.0,12,0,12,4,2,0,2,0,0,10,1,0.16666666666666666,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2014-01-20,2014.0,2969358.0,5.732760863396785
BN-00018039-80,16014700488,O3745674,313984.0,Tellcordia ID,YASEMİN APT.,,,84,Tekil Konut,Kükürtlü,Çekirge Cd.,Çekirge Cd.,Osmangazi,Bursa,BRS-CEKIRGE,B:BN-00018039-80,40.20190395487887,29.029022131664238,OneMap bina poligonu merkezi,425.15499461069413,5,OneMap,15.0,0.0,15,0,15,5,5,0,0,0,0,10,1,0.3333333333333333,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-07-03,2014.0,2990123.0,6.736299007711473
BN-00018039-9,16014710359,O3106662,403714.0,Tellcordia ID,YILMAZER APT.,,,33,Tekil Konut,Hüdavendigar,Seyran Cd.,Seyran Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,B:BN-00018039-9,40.19789152089651,29.00517345255133,OneMap bina poligonu merkezi,581.420297895422,5,OneMap,18.0,0.0,18,2,16,14,12,2,1,1,0,4,1,0.75,0,0,8,0,BİREYSEL,,GPON,GPON,BF,2014-01-20,2014.0,7041944.0,5.048378216667784
BN-00018092-1,16014707003,O3106726,146376.0,Tellcordia ID,ŞENOCAK AYBABA SİT. A BLOK,ŞENOCAK AYBABA,A,41C,SİTE,Demirci,Demirci Yolu Cd.,Demirci Yolu Cd.,Nilüfer,Bursa,ISTAD-SULTANCIFTLIGI,S:Nilüfer|Demirci|SENOCAK AYBABA#1,40.18596170134964,28.93728722237619,OneMap bina poligonu merkezi,386.8117292848582,4,Tahmin,10.0,0.0,10,2,8,10,6,0,4,0,0,2,1,0.75,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-08-12,2014.0,25900652.0,4.054457127088229
BN-00018092-2,16014707004,O3106727,146377.0,Tellcordia ID,ŞENOCAK AYBABA SİT. B BLOK,ŞENOCAK AYBABA,B,1C,SİTE,Demirci,Koşuyolu Cd.,Koşuyolu Cd.,Nilüfer,Bursa,ISTAD-SULTANCIFTLIGI,S:Nilüfer|Demirci|SENOCAK AYBABA#1,40.185964584453586,28.937654854517913,OneMap bina poligonu merkezi,316.5293372298279,5,Tahmin,11.0,0.0,11,3,8,6,4,2,0,2,0,4,1,0.5,0,0,3,0,BİREYSEL,,GPON,GPON,BF,2014-08-12,2014.0,25901212.0,4.043623490577939
BN-00018092-3,16014707002,O3106728,146375.0,Tellcordia ID,ŞENOCAK AYBABA SİT. C BLOK,ŞENOCAK AYBABA,C,1B,SİTE,Demirci,Koşuyolu Cd.,Koşuyolu Cd.,Nilüfer,Bursa,ISTAD-SULTANCIFTLIGI,S:Nilüfer|Demirci|SENOCAK AYBABA#1,40.18573068313431,28.93729047238658,OneMap bina poligonu merkezi,437.0330518662758,3,Tahmin,9.0,0.0,9,1,8,6,6,1,0,0,0,2,1,0.75,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2014-08-12,2014.0,25901184.0,4.07839118814142
BN-00018093-1,16014710034,O3106693,158513.0,Tellcordia ID,EFE SİT. A BLOK,EFE,EFE,1,Site,Hüdavendigar,3. Afacan Sk.,3. Afacan Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Hüdavendigar|EFE#1,40.201912063733936,29.00540692752696,OneMap bina poligonu merkezi,381.9024765400019,4,OneMap,24.0,0.0,24,4,20,8,8,0,0,0,0,12,1,0.4,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2013-12-27,2013.0,2969186.0,4.862274894895638
BN-00018093-2,16014710033,O3106694,252589.0,Tellcordia ID,EFE SİT. B BLOK,EFE,EFE,3,Site,Hüdavendigar,3. Afacan Sk.,3. Afacan Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Hüdavendigar|EFE#1,40.2016558371612,29.005601019978105,OneMap bina poligonu merkezi,376.3900305936843,7,OneMap,20.0,0.0,20,0,20,5,5,0,0,0,0,15,1,0.25,0,0,4,0,BİREYSEL,,GPON,GPON,BF,2013-12-27,2013.0,2969188.0,4.889209491729943
BN-00018097-1,16014710046,O3106699,158516.0,Tellcordia ID,EVRANOS SİT. A BLOK,EVRANOS,EVRANOS,16,Site,Çekirge,1. Kanal Cd.,1. Kanal Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Çekirge|EVRANOS#1,40.20033216060809,29.01489739723852,OneMap bina poligonu merkezi,307.7705055975797,4,OneMap,10.0,0.0,10,0,10,8,8,0,0,0,0,2,1,0.8,0,0,4,2,BİREYSEL,,GPON,GPON,BF,2014-02-22,2014.0,2933984.0,5.67038202379735
BN-00018097-2,16014710047,O3106700,158515.0,Tellcordia ID,EVRANOS SİT. B BLOK,EVRANOS,EVRANOS,14,Site,Çekirge,1. Kanal Cd.,1. Kanal Cd.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Çekirge|EVRANOS#1,40.200318046051066,29.015147360773085,OneMap bina poligonu merkezi,341.48466796387,4,OneMap,10.0,0.0,10,0,10,7,6,0,1,0,0,4,1,0.6,0,0,6,0,BİREYSEL,,GPON,GPON,BF,2014-02-22,2014.0,2933982.0,5.6905438964120005
BN-00018101-1,16014700855,O3106709,334246.0,Tellcordia ID,BİRTANE SİT. A BLOK,BİRTANE,BİRTANE,6,Site,Dikkaldırım,1.değirmen Cd.,1.değirmen Cd.,Osmangazi,Bursa,BRS-CEKIRGE,S:Osmangazi|Dikkaldırım|BIRTANE#1,40.204632739849174,29.01615385739088,OneMap bina poligonu merkezi,341.5795687270687,5,OneMap,15.0,5.0,15,2,13,6,5,1,1,0,0,8,1,0.38461538461538464,0,0,5,0,BİREYSEL,,GPON,GPON,BF,2014-01-20,2014.0,16369648.0,5.602729248230769
BN-00018101-2,16014700834,O3106710,334225.0,Tellcordia ID,BİRTANE SİT. B BLOK,BİRTANE,BİRTANE,4,Site,Dikkaldırım,1.değirmen Cd.,1.değirmen Cd.,Osmangazi,Bursa,BRS-CEKIRGE,S:Osmangazi|Dikkaldırım|BIRTANE#1,40.20445065907202,29.01625560771456,OneMap bina poligonu merkezi,336.23329903144923,5,OneMap,16.0,2.0,16,3,13,6,4,0,2,0,0,9,1,0.3076923076923077,0,0,2,0,BİREYSEL,,GPON,GPON,BF,2014-01-20,2014.0,16369646.0,5.617250774328705
BN-00018115-1,16014710052,O3106715,158521.0,Tellcordia ID,BARIN SİT. A BLOK,BARIN,BARIN,17,Site,Çekirge,2. Güllü Sk.,2. Güllü Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Çekirge|BARIN#1,40.20089606616664,29.015624761385084,OneMap bina poligonu merkezi,125.34573392941715,4,OneMap,5.0,0.0,5,0,5,0,0,0,0,0,0,5,1,0.0,0,0,0,0,BİREYSEL,,GPON,GPON,BF,2014-06-16,2014.0,2933806.0,5.703394734191112
BN-00018115-2,16014710053,O3106716,83465.0,Tellcordia ID,BARIN SİT. B BLOK,BARIN,BARIN,19,Site,Çekirge,2. Güllü Sk.,2. Güllü Sk.,Osmangazi,Bursa,BRS-DIKKALDIRIM,S:Osmangazi|Çekirge|BARIN#1,40.20074180726965,29.01561190419837,OneMap bina poligonu merkezi,133.46420081864088,4,OneMap,5.0,0.0,5,0,5,1,1,0,0,0,0,4,1,0.2,0,0,1,0,BİREYSEL,,GPON,GPON,BF,2014-06-16,2014.0,2933808.0,5.708868724236913
